FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,BatAngVel,BatECAPAcc,BatECAPVel,BatSSAcc,BatSSVel,HipRot,HipRotVel,LeadElbowFlex,LeadElbowVel,LeadKneeFlex,LeadKneeVel,RearElbowFlex,RearElbowVel,RearKneeFlex,RearKneeVel,ShouldAbd,TrunkFlex,TrunkLatFlex,TrunkRot,TrunkVel,LeadArmAngVel,LeadHandAngVel,HeadRot,HeadLatFlex,HeadFlex
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 02.c3d",500,0,87.331657409668,14.4643430709839,1.02105486392975,17.2658615112305,0.829996764659882,74.0181655883789,-3.52287292480469,96.0443267822266,-18.747522354126,24.8357391357422,-15.0248069763184,128.076644897461,-32.7344741821289,50.8948516845703,-2.50618672370911,68.443962097168,4.86023378372192,5.94183492660522,192.889984130859,11.3143920898438,32.381290435791,76.8976516723633,65.9073486328125,2.48649406433105,-1.51044881343842
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 03.c3d",500,0,52.7921028137207,18.7158260345459,0.633369982242584,6.08121919631958,0.497282534837723,73.1684036254883,3.03077697753906,91.9097442626953,2.82588958740234,24.8007946014404,-7.40303993225098,122.527145385742,9.566237449646,50.5058250427246,3.10408210754395,66.1972808837891,3.08133459091187,4.59545564651489,192.993057250977,3.45611572265625,10.8835077285767,43.2640838623047,63.7199249267578,2.8805148601532,-0.165883660316467
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 04.c3d",500,0,112.713012695312,20.7982845306396,1.30970680713654,15.6880302429199,1.03340899944305,75.8447723388672,-1.07383728027344,96.0367584228516,-15.9519033432007,28.2184925079346,-10.3229856491089,132.32844543457,-34.9489898681641,50.8469581604004,1.66519892215729,71.179801940918,3.57075500488281,7.97824001312256,191.371566772461,13.8168334960938,46.7002334594727,74.0653076171875,64.4639434814453,7.02734804153442,1.52219712734222
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 05.c3d",500,0,108.771659851074,49.7820358276367,1.30686914920807,32.1412048339844,1.02772545814514,70.8512802124023,-3.82232666015625,92.4476165771484,-18.0799674987793,25.9069576263428,4.64708948135376,129.080108642578,-34.1947250366211,50.8377685546875,-11.5256948471069,59.640251159668,3.71829891204834,3.6686224937439,188.610244750977,12.4359130859375,39.0630340576172,71.6091995239258,64.8469390869141,7.16571712493896,-1.54002332687378
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 06.c3d",500,0,32.4474830627441,4.60299110412598,0.431046217679977,6.43465518951416,0.337108910083771,71.4281158447266,-0.92315673828125,95.8072128295898,-0.88097620010376,27.3665294647217,-11.3810043334961,127.150245666504,-1.19767475128174,50.1076545715332,-0.140115737915039,68.3293151855469,3.2831392288208,6.40610790252686,191.222854614258,2.11715698242188,5.91318035125732,8.95183181762695,64.8584899902344,0.906720161437988,-1.57613039016724
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 07.c3d",500,0,93.883918762207,18.1658878326416,1.12976038455963,24.006742477417,0.892486035823822,74.0459365844727,-2.09426879882812,94.9609451293945,-9.29335117340088,28.0506744384766,-12.5072431564331,126.200256347656,-17.8903865814209,55.1425743103027,1.92889404296875,74.8786239624023,6.9839653968811,3.87950706481934,194.319580078125,9.979248046875,38.012020111084,75.7200622558594,66.2654418945312,4.88854646682739,-0.70943945646286
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 08.c3d",500,0,126.635803222656,11.987850189209,1.41597592830658,55.5036735534668,1.09291303157806,73.5716934204102,-8.50296020507812,99.4139404296875,-5.55196189880371,29.5953121185303,-9.08962249755859,131.542205810547,-33.87109375,52.4717445373535,9.86639404296875,65.1338577270508,7.75975704193115,4.45511531829834,191.891372680664,7.60269165039062,40.9312782287598,97.9866561889648,64.2058258056641,2.67148399353027,-3.28182697296143
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 09.c3d",500,0,97.5331726074219,15.1715688705444,1.13527297973633,20.8765869140625,0.904208362102509,71.8348922729492,-5.55801391601562,93.3816909790039,-10.5375709533691,31.289909362793,-7.62835645675659,129.037460327148,-22.8900833129883,52.1671981811523,2.38268423080444,58.0021591186523,4.92226028442383,3.45731425285339,188.757369995117,18.2075500488281,42.829906463623,83.8536071777344,64.6783447265625,3.85532355308533,-2.03678226470947
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 10.c3d",500,0,155.655746459961,20.9807434082031,1.7721574306488,45.8251457214355,1.3870233297348,72.2767333984375,-0.8392333984375,98.5086059570312,-16.9037437438965,31.3375988006592,5.98336553573608,132.262130737305,-33.3984451293945,53.5083885192871,7.14032602310181,71.8605346679688,3.33889055252075,4.0584864616394,187.578353881836,19.7563171386719,67.59619140625,111.068077087402,61.0288124084473,2.46496200561523,0.817629992961884
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 01.c3d",500,0,340.795257568359,23.0076351165771,1.73359084129333,20.8615989685059,1.35031390190125,79.2012176513672,-0.377655029296875,100.814460754395,-35.9107360839844,29.6863994598389,-17.3188743591309,134.74577331543,-12.868935585022,49.1658172607422,1.15445137023926,59.4225006103516,-0.0738862901926041,5.91392183303833,193.168899536133,9.81521606445312,53.8999099731445,67.6744537353516,63.9657440185547,3.87424612045288,3.05758118629456
